scaffold-NDUV-2009752-Vittaria_appalachiana.p1	9775	AT1G09000.1
scaffold-NDUV-2009763-Vittaria_appalachiana.p1	9826	AT2G34660.1
scaffold-NDUV-2009770-Vittaria_appalachiana.p1	9909	AT2G19930.1
scaffold-NDUV-2009848-Vittaria_appalachiana.p1	9916	AT1G07940.1
scaffold-NDUV-2009866-Vittaria_appalachiana.p1	9926	AT3G62270.1
scaffold-NDUV-2009867-Vittaria_appalachiana.p1	9933	AT2G43360.1
scaffold-NDUV-2009905-Vittaria_appalachiana.p1	9935	AT1G76630.2
scaffold-NDUV-2009921-Vittaria_appalachiana.p1	9936	AT3G25140.1
scaffold-NDUV-2009983-Vittaria_appalachiana.p3	9961	ATMG00160.1
scaffold-NDUV-2010000-Vittaria_appalachiana.p1	9963	AT1G69340.1
scaffold-NDUV-2010012-Vittaria_appalachiana.p1	9967	AT1G47056.1
scaffold-NDUV-2010015-Vittaria_appalachiana.p1	9986	AT4G09140.1
scaffold-NDUV-2010079-Vittaria_appalachiana.p1	9989	AT3G51040.1
scaffold-NDUV-2010111-Vittaria_appalachiana.p1	9991	AT1G42480.1
scaffold-NDUV-2010125-Vittaria_appalachiana.p1	9992	AT1G08110.4
scaffold-NDUV-2010180-Vittaria_appalachiana.p1	9997	AT4G17170.1
scaffold-NDUV-2010197-Vittaria_appalachiana.p1	10047	AT2G28930.1
scaffold-NDUV-2010265-Vittaria_appalachiana.p1	10097	AT2G13600.1
scaffold-NDUV-2010273-Vittaria_appalachiana.p1	10309	AT3G26570.1
scaffold-NDUV-2010274-Vittaria_appalachiana.p1	10310	AT5G62220.1
scaffold-NDUV-2010284-Vittaria_appalachiana.p1	10334	AT4G12840.1
scaffold-NDUV-2010287-Vittaria_appalachiana.p1	10346	AT5G62000.1
scaffold-NDUV-2010364-Vittaria_appalachiana.p1	10403	AT5G17510.1
scaffold-NDUV-2010370-Vittaria_appalachiana.p1	10405	AT5G43060.1
scaffold-NDUV-2010373-Vittaria_appalachiana.p1	10439	AT4G31200.1
scaffold-NDUV-2010388-Vittaria_appalachiana.p1	10440	AT1G11250.1
scaffold-NDUV-2010403-Vittaria_appalachiana.p1	10453	AT4G32340.1
scaffold-NDUV-2010462-Vittaria_appalachiana.p1	10462	AT3G13772.1
scaffold-NDUV-2010490-Vittaria_appalachiana.p1	10474	AT3G56190.1
scaffold-NDUV-2010516-Vittaria_appalachiana.p1	10476	AT1G56190.1
scaffold-NDUV-2010518-Vittaria_appalachiana.p1	10479	AT1G57680.1
scaffold-NDUV-2010543-Vittaria_appalachiana.p1	10480	AT3G17850.1
scaffold-NDUV-2010566-Vittaria_appalachiana.p1	10530	AT5G13750.1
scaffold-NDUV-2010580-Vittaria_appalachiana.p1	10534	AT1G11290.1
scaffold-NDUV-2010597-Vittaria_appalachiana.p1	10691	AT5G07720.1
scaffold-NDUV-2010693-Vittaria_appalachiana.p1	10698	AT5G19750.1
scaffold-NDUV-2010700-Vittaria_appalachiana.p1	10708	AT3G16260.1
scaffold-NDUV-2010707-Vittaria_appalachiana.p1	10710	AT3G21060.1
scaffold-NDUV-2010724-Vittaria_appalachiana.p1	10719	AT2G35940.1
scaffold-NDUV-2010736-Vittaria_appalachiana.p1	10732	AT1G09400.1
scaffold-NDUV-2010749-Vittaria_appalachiana.p1	10738	AT3G42790.1
scaffold-NDUV-2010761-Vittaria_appalachiana.p1	10747	AT3G57090.1
scaffold-NDUV-2010785-Vittaria_appalachiana.p1	10753	AT4G23940.1
scaffold-NDUV-2010787-Vittaria_appalachiana.p1	10760	AT1G02040.1
scaffold-NDUV-2010858-Vittaria_appalachiana.p1	10788	AT3G43120.1
scaffold-NDUV-2010907-Vittaria_appalachiana.p1	10804	AT1G53000.2
scaffold-NDUV-2010918-Vittaria_appalachiana.p1	10805	AT1G04920.1
scaffold-NDUV-2010920-Vittaria_appalachiana.p1	10817	AT1G50460.1
scaffold-NDUV-2010922-Vittaria_appalachiana.p1	10824	AT3G50660.1
scaffold-NDUV-2010942-Vittaria_appalachiana.p1	10862	AT5G28150.1
scaffold-NDUV-2010958-Vittaria_appalachiana.p1	10872	AT1G59870.1
scaffold-NDUV-2010967-Vittaria_appalachiana.p1	10955	AT2G43710.1
scaffold-NDUV-2010981-Vittaria_appalachiana.p1	10962	AT5G10390.1
scaffold-NDUV-2011022-Vittaria_appalachiana.p1	10976	AT4G37510.1
scaffold-NDUV-2011039-Vittaria_appalachiana.p1	10979	AT4G00290.1
scaffold-NDUV-2011102-Vittaria_appalachiana.p1	10980	AT5G03340.1
scaffold-NDUV-2011118-Vittaria_appalachiana.p1	11080	AT5G13430.1
scaffold-NDUV-2011222-Vittaria_appalachiana.p1	11083	AT1G07940.1
scaffold-NDUV-2011227-Vittaria_appalachiana.p2	11101	AT5G47750.1
scaffold-NDUV-2011243-Vittaria_appalachiana.p1	11180	AT5G08540.1
scaffold-NDUV-2011278-Vittaria_appalachiana.p1	11181	AT1G80350.1
scaffold-NDUV-2011280-Vittaria_appalachiana.p1	11237	AT1G61000.1
scaffold-NDUV-2011287-Vittaria_appalachiana.p1	11238	AT5G01720.1
scaffold-NDUV-2011319-Vittaria_appalachiana.p1	11273	AT1G14030.1
scaffold-NDUV-2011322-Vittaria_appalachiana.p1	11275	AT4G18520.1
scaffold-NDUV-2011343-Vittaria_appalachiana.p1	11498	AT3G43790.2
scaffold-NDUV-2011379-Vittaria_appalachiana.p1	11503	AT1G23400.1
scaffold-NDUV-2011411-Vittaria_appalachiana.p1	11516	AT3G09690.1
scaffold-NDUV-2011412-Vittaria_appalachiana.p2	11532	AT2G37320.1
scaffold-NDUV-2011416-Vittaria_appalachiana.p1	11687	AT5G57990.1
scaffold-NDUV-2011426-Vittaria_appalachiana.p1	11723	AT4G31850.1
scaffold-NDUV-2011430-Vittaria_appalachiana.p1	11771	AT5G66520.1
scaffold-NDUV-2011433-Vittaria_appalachiana.p1	11929	AT5G47650.2
scaffold-NDUV-2011487-Vittaria_appalachiana.p1	11939	AT2G25790.1
scaffold-NDUV-2011523-Vittaria_appalachiana.p1	12160	AT5G51570.1
scaffold-NDUV-2011556-Vittaria_appalachiana.p1	12166	AT2G28540.2
scaffold-NDUV-2011575-Vittaria_appalachiana.p1	12171	AT3G54640.1
scaffold-NDUV-2011585-Vittaria_appalachiana.p1	12181	AT5G51180.1
scaffold-NDUV-2011607-Vittaria_appalachiana.p2	12185	AT2G01830.2
scaffold-NDUV-2011620-Vittaria_appalachiana.p1	12188	AT2G01060.1
scaffold-NDUV-2011633-Vittaria_appalachiana.p1	12238	AT1G22860.1
scaffold-NDUV-2011649-Vittaria_appalachiana.p2	12241	AT3G11340.1
scaffold-NDUV-2011708-Vittaria_appalachiana.p2	12291	AT5G19010.1
scaffold-NDUV-2011742-Vittaria_appalachiana.p1	12341	AT3G22750.1
scaffold-NDUV-2011776-Vittaria_appalachiana.p1	12391	AT4G23160.2
scaffold-NDUV-2011800-Vittaria_appalachiana.p1	12392	AT5G01180.1
scaffold-NDUV-2011804-Vittaria_appalachiana.p1	12446	AT4G38910.2
scaffold-NDUV-2011808-Vittaria_appalachiana.p1	12452	AT3G03810.1
scaffold-NDUV-2011824-Vittaria_appalachiana.p1	12495	AT5G58590.1
scaffold-NDUV-2011830-Vittaria_appalachiana.p1	12500	AT3G46790.1
scaffold-NDUV-2011831-Vittaria_appalachiana.p1	12675	AT1G06050.1
scaffold-NDUV-2011833-Vittaria_appalachiana.p1	12686	AT2G27590.1
scaffold-NDUV-2011839-Vittaria_appalachiana.p1	12687	AT3G09040.2
scaffold-NDUV-2011848-Vittaria_appalachiana.p1	12898	AT3G49370.1
scaffold-NDUV-2011849-Vittaria_appalachiana.p1	12906	AT2G37240.1
scaffold-NDUV-2011857-Vittaria_appalachiana.p1	12908	AT3G20570.1
scaffold-NDUV-2011871-Vittaria_appalachiana.p1	12949	AT1G08550.1
scaffold-NDUV-2011903-Vittaria_appalachiana.p1	12964	AT1G68130.1
scaffold-NDUV-2011960-Vittaria_appalachiana.p1	12968	AT1G28580.1
scaffold-NDUV-2011969-Vittaria_appalachiana.p1	13018	AT3G09040.2
scaffold-NDUV-2011974-Vittaria_appalachiana.p1	13281	AT3G06483.1
scaffold-NDUV-2012055-Vittaria_appalachiana.p1	13282	AT1G73110.1
scaffold-NDUV-2012080-Vittaria_appalachiana.p1	13284	AT2G36880.1
scaffold-NDUV-2012091-Vittaria_appalachiana.p1	13288	AT2G39445.1
scaffold-NDUV-2012121-Vittaria_appalachiana.p1	13295	AT2G13600.1
scaffold-NDUV-2012125-Vittaria_appalachiana.p1	13436	AT1G53590.1
scaffold-NDUV-2012126-Vittaria_appalachiana.p1	13456	AT2G36970.1
scaffold-NDUV-2012140-Vittaria_appalachiana.p1	13506	AT5G02010.1
scaffold-NDUV-2012167-Vittaria_appalachiana.p1	13520	AT5G12170.2
scaffold-NDUV-2012170-Vittaria_appalachiana.p1	13523	AT1G01790.1
scaffold-NDUV-2012202-Vittaria_appalachiana.p1	13530	AT1G49720.2
scaffold-NDUV-2012225-Vittaria_appalachiana.p1	13540	AT1G18440.1
scaffold-NDUV-2012239-Vittaria_appalachiana.p1	13544	AT2G43790.1
scaffold-NDUV-2012251-Vittaria_appalachiana.p1	13594	AT2G04030.1
scaffold-NDUV-2012252-Vittaria_appalachiana.p1	13601	AT3G62110.1
scaffold-NDUV-2012316-Vittaria_appalachiana.p1	13655	AT4G14540.1
scaffold-NDUV-2012349-Vittaria_appalachiana.p1	13668	AT5G40410.1
scaffold-NDUV-2012350-Vittaria_appalachiana.p1	13769	AT4G20960.1
scaffold-NDUV-2012381-Vittaria_appalachiana.p1	13772	AT2G02480.1
scaffold-NDUV-2012389-Vittaria_appalachiana.p1	13779	AT1G64970.1
scaffold-NDUV-2012390-Vittaria_appalachiana.p1	13797	AT4G27950.1
scaffold-NDUV-2012396-Vittaria_appalachiana.p1	13847	AT5G50180.1
scaffold-NDUV-2012402-Vittaria_appalachiana.p1	13897	AT5G08470.1
scaffold-NDUV-2012423-Vittaria_appalachiana.p1	13945	AT2G44090.1
scaffold-NDUV-2012462-Vittaria_appalachiana.p1	13947	AT5G10360.1
scaffold-NDUV-2012465-Vittaria_appalachiana.p1	13949	AT4G32600.1
scaffold-NDUV-2012474-Vittaria_appalachiana.p1	13999	AT5G57150.4
scaffold-NDUV-2012494-Vittaria_appalachiana.p1	14048	AT2G22250.2
scaffold-NDUV-2012497-Vittaria_appalachiana.p1	14078	AT3G04890.4
scaffold-NDUV-2012510-Vittaria_appalachiana.p2	14147	AT5G02560.2
scaffold-NDUV-2012511-Vittaria_appalachiana.p1	14152	AT2G22410.1
scaffold-NDUV-2012524-Vittaria_appalachiana.p1	14382	AT3G13770.1
scaffold-NDUV-2012525-Vittaria_appalachiana.p1	14570	AT4G14740.1
scaffold-NDUV-2012533-Vittaria_appalachiana.p1	14579	AT2G13600.1
scaffold-NDUV-2012584-Vittaria_appalachiana.p1	14820	AT5G58760.1
scaffold-NDUV-2012594-Vittaria_appalachiana.p1	14829	AT1G78510.1
scaffold-NDUV-2012603-Vittaria_appalachiana.p1	14844	AT3G15850.1
scaffold-NDUV-2012784-Vittaria_appalachiana.p1	14854	AT4G39530.1
scaffold-NDUV-2012790-Vittaria_appalachiana.p1	15011	AT5G06620.1
scaffold-NDUV-2012795-Vittaria_appalachiana.p1	15012	AT4G37870.1
scaffold-NDUV-2012822-Vittaria_appalachiana.p1	15014	AT2G28100.1
scaffold-NDUV-2012831-Vittaria_appalachiana.p1	15017	AT4G00752.1
scaffold-NDUV-2012853-Vittaria_appalachiana.p1	15023	AT1G28690.1
scaffold-NDUV-2012884-Vittaria_appalachiana.p1	15190	AT4G21580.1
scaffold-NDUV-2012921-Vittaria_appalachiana.p1	15195	AT5G26760.2
scaffold-NDUV-2012949-Vittaria_appalachiana.p1	15197	AT5G57050.1
scaffold-NDUV-2012965-Vittaria_appalachiana.p2	15247	AT4G37870.1
scaffold-NDUV-2012979-Vittaria_appalachiana.p1	15249	AT1G75200.1
scaffold-NDUV-2013001-Vittaria_appalachiana.p1	15253	AT5G55230.2
scaffold-NDUV-2013007-Vittaria_appalachiana.p1	15262	AT1G20610.1
scaffold-NDUV-2013043-Vittaria_appalachiana.p1	15285	AT1G56180.1
scaffold-NDUV-2013070-Vittaria_appalachiana.p1	15288	AT3G43520.1
scaffold-NDUV-2013084-Vittaria_appalachiana.p1	15291	AT5G16140.1
scaffold-NDUV-2013203-Vittaria_appalachiana.p1	15295	AT3G07020.1
scaffold-NDUV-2013207-Vittaria_appalachiana.p2	15298	AT5G13870.1
scaffold-NDUV-2013209-Vittaria_appalachiana.p1	15329	AT4G33950.1
scaffold-NDUV-2013235-Vittaria_appalachiana.p1	15380	AT2G32760.1
scaffold-NDUV-2013273-Vittaria_appalachiana.p1	15381	AT4G18650.1
scaffold-NDUV-2013274-Vittaria_appalachiana.p1	15396	AT1G15080.1
scaffold-NDUV-2013280-Vittaria_appalachiana.p1	15400	AT5G50970.1
scaffold-NDUV-2013305-Vittaria_appalachiana.p1	15401	AT5G16630.1
scaffold-NDUV-2013308-Vittaria_appalachiana.p1	15402	AT1G49350.1
scaffold-NDUV-2013328-Vittaria_appalachiana.p1	15456	AT4G28200.1
scaffold-NDUV-2013344-Vittaria_appalachiana.p1	15458	AT1G19835.1
scaffold-NDUV-2013352-Vittaria_appalachiana.p1	15462	AT1G60950.1
scaffold-NDUV-2013384-Vittaria_appalachiana.p1	15469	AT2G19830.2
scaffold-NDUV-2013423-Vittaria_appalachiana.p1	15476	AT1G05070.1
scaffold-NDUV-2013451-Vittaria_appalachiana.p1	15481	AT2G26650.1
scaffold-NDUV-2013501-Vittaria_appalachiana.p1	15491	AT5G11280.1
scaffold-NDUV-2013535-Vittaria_appalachiana.p1	15493	AT3G50370.2
scaffold-NDUV-2013563-Vittaria_appalachiana.p1	15499	AT4G10840.1
scaffold-NDUV-2013592-Vittaria_appalachiana.p1	15504	AT1G14440.1
scaffold-NDUV-2013603-Vittaria_appalachiana.p1	15523	AT4G18750.1
scaffold-NDUV-2013668-Vittaria_appalachiana.p1	15678	AT4G08980.1
scaffold-NDUV-2013712-Vittaria_appalachiana.p1	15688	AT3G55270.1
scaffold-NDUV-2013727-Vittaria_appalachiana.p1	15693	AT5G54680.1
scaffold-NDUV-2013750-Vittaria_appalachiana.p1	15700	AT2G17470.2
scaffold-NDUV-2013827-Vittaria_appalachiana.p1	15705	AT1G76140.1
scaffold-NDUV-2013831-Vittaria_appalachiana.p1	15711	AT4G13940.1
scaffold-NDUV-2013839-Vittaria_appalachiana.p1	15713	AT5G24340.2
scaffold-NDUV-2013844-Vittaria_appalachiana.p1	15717	AT3G50530.2
scaffold-NDUV-2013853-Vittaria_appalachiana.p1	15767	AT5G19750.1
scaffold-NDUV-2013857-Vittaria_appalachiana.p1	15777	AT2G28290.5
scaffold-NDUV-2013873-Vittaria_appalachiana.p1	15821	AT1G07230.1
scaffold-NDUV-2013888-Vittaria_appalachiana.p1	15827	AT3G05350.1
scaffold-NDUV-2013896-Vittaria_appalachiana.p1	15829	AT5G64813.1
scaffold-NDUV-2013899-Vittaria_appalachiana.p1	15884	AT3G49170.1
scaffold-NDUV-2013949-Vittaria_appalachiana.p1	15990	AT1G22340.1
scaffold-NDUV-2013951-Vittaria_appalachiana.p1	16040	AT3G10640.1
scaffold-NDUV-2013988-Vittaria_appalachiana.p1	16046	AT1G14020.1
scaffold-NDUV-2013999-Vittaria_appalachiana.p1	16080	AT4G18750.1
scaffold-NDUV-2014025-Vittaria_appalachiana.p1	16228	AT4G37870.1
scaffold-NDUV-2014069-Vittaria_appalachiana.p1	16230	AT1G08520.1
scaffold-NDUV-2014123-Vittaria_appalachiana.p1	16234	AT1G59760.1
scaffold-NDUV-2014132-Vittaria_appalachiana.p1	16248	AT5G16280.1
scaffold-NDUV-2014136-Vittaria_appalachiana.p1	16249	AT4G38640.1
scaffold-NDUV-2014159-Vittaria_appalachiana.p1	16250	AT5G59610.3
scaffold-NDUV-2014160-Vittaria_appalachiana.p1	16300	AT5G44750.2
scaffold-NDUV-2014185-Vittaria_appalachiana.p1	16304	AT1G51200.1
scaffold-NDUV-2014197-Vittaria_appalachiana.p1	16314	AT3G54090.1
scaffold-NDUV-2014203-Vittaria_appalachiana.p1	16324	AT3G60840.1
scaffold-NDUV-2014256-Vittaria_appalachiana.p1	16334	AT5G51920.1
scaffold-NDUV-2014283-Vittaria_appalachiana.p1	16343	AT5G44240.1
scaffold-NDUV-2014301-Vittaria_appalachiana.p1	16368	AT3G19500.1
scaffold-NDUV-2014304-Vittaria_appalachiana.p1	16414	AT5G24080.2
scaffold-NDUV-2014342-Vittaria_appalachiana.p1	16472	AT1G01720.1
scaffold-NDUV-2014349-Vittaria_appalachiana.p1	16522	AT5G48040.1
scaffold-NDUV-2014360-Vittaria_appalachiana.p1	16537	AT1G08760.1
scaffold-NDUV-2014379-Vittaria_appalachiana.p1	16542	AT5G13490.1
scaffold-NDUV-2014431-Vittaria_appalachiana.p3	16601	AT3G11940.1
scaffold-NDUV-2014437-Vittaria_appalachiana.p1	16603	AT1G76390.1
scaffold-NDUV-2014488-Vittaria_appalachiana.p1	16607	AT3G45300.1
scaffold-NDUV-2014507-Vittaria_appalachiana.p1	16658	AT3G24590.2
scaffold-NDUV-2014508-Vittaria_appalachiana.p1	16665	AT3G24590.2
scaffold-NDUV-2014557-Vittaria_appalachiana.p1	16672	AT5G63960.2
scaffold-NDUV-2014560-Vittaria_appalachiana.p1	16675	AT4G35080.3
scaffold-NDUV-2014589-Vittaria_appalachiana.p1	16677	AT2G24280.1
scaffold-NDUV-2014618-Vittaria_appalachiana.p1	16684	AT2G47600.1
scaffold-NDUV-2014657-Vittaria_appalachiana.p1	16685	AT3G12120.1
scaffold-NDUV-2014687-Vittaria_appalachiana.p1	16690	AT5G15080.1
scaffold-NDUV-2014703-Vittaria_appalachiana.p1	16740	AT3G58560.1
scaffold-NDUV-2014726-Vittaria_appalachiana.p1	16742	AT1G05750.1
scaffold-NDUV-2014729-Vittaria_appalachiana.p1	16922	AT5G60920.1
scaffold-NDUV-2014730-Vittaria_appalachiana.p2	16934	AT2G04560.1
scaffold-NDUV-2014775-Vittaria_appalachiana.p1	16936	AT3G06030.1
scaffold-NDUV-2014793-Vittaria_appalachiana.p1	16970	AT5G61500.1
scaffold-NDUV-2014824-Vittaria_appalachiana.p1	16973	AT2G33550.1
scaffold-NDUV-2014878-Vittaria_appalachiana.p2	16979	AT3G12580.1
scaffold-NDUV-2014882-Vittaria_appalachiana.p1	17002	AT2G44710.1
scaffold-NDUV-2014911-Vittaria_appalachiana.p2	17050	AT1G80490.2
scaffold-NDUV-2014925-Vittaria_appalachiana.p1	17074	AT4G18520.1
scaffold-NDUV-2014959-Vittaria_appalachiana.p1	17272	AT3G57430.1
scaffold-NDUV-2014982-Vittaria_appalachiana.p1	17453	AT5G05140.1
scaffold-NDUV-2014991-Vittaria_appalachiana.p1	17459	AT3G12010.1
scaffold-NDUV-2015010-Vittaria_appalachiana.p1	17460	AT1G54130.1
scaffold-NDUV-2015018-Vittaria_appalachiana.p2	17467	AT5G52450.1
scaffold-NDUV-2015025-Vittaria_appalachiana.p1	17517	AT4G27340.1
scaffold-NDUV-2015027-Vittaria_appalachiana.p1	17519	AT3G02660.1
scaffold-NDUV-2015077-Vittaria_appalachiana.p1	17520	AT4G31590.1
scaffold-NDUV-2015104-Vittaria_appalachiana.p1	17534	AT1G55200.1
scaffold-NDUV-2015140-Vittaria_appalachiana.p1	17587	AT4G26600.5
scaffold-NDUV-2015166-Vittaria_appalachiana.p1	17597	AT3G21290.1
scaffold-NDUV-2015171-Vittaria_appalachiana.p2	17598	AT1G23750.1
scaffold-NDUV-2015180-Vittaria_appalachiana.p1	17603	AT3G17850.1
scaffold-NDUV-2015191-Vittaria_appalachiana.p2	17626	AT2G44730.1
scaffold-NDUV-2015199-Vittaria_appalachiana.p1	17637	AT5G06950.1
scaffold-NDUV-2015218-Vittaria_appalachiana.p3	17653	AT4G22080.1
scaffold-NDUV-2015223-Vittaria_appalachiana.p1	17679	AT1G49720.2
scaffold-NDUV-2015234-Vittaria_appalachiana.p1	17688	AT5G22120.1
scaffold-NDUV-2015316-Vittaria_appalachiana.p1	17689	AT5G27110.1
scaffold-NDUV-2015327-Vittaria_appalachiana.p1	17833	AT2G39570.1
scaffold-NDUV-2015328-Vittaria_appalachiana.p1	17843	AT3G24000.1
scaffold-NDUV-2015349-Vittaria_appalachiana.p1	18040	AT5G54770.1
scaffold-NDUV-2015372-Vittaria_appalachiana.p1	18041	AT1G44110.1
scaffold-NDUV-2015387-Vittaria_appalachiana.p1	18073	AT2G34400.1
scaffold-NDUV-2015415-Vittaria_appalachiana.p1	18280	AT2G20540.1
scaffold-NDUV-2015441-Vittaria_appalachiana.p1	18452	AT1G16480.1
scaffold-NDUV-2015444-Vittaria_appalachiana.p1	18677	AT2G34040.1
scaffold-NDUV-2015449-Vittaria_appalachiana.p1	18682	AT1G53050.1
scaffold-NDUV-2015481-Vittaria_appalachiana.p1	18742	AT1G65910.1
scaffold-NDUV-2015495-Vittaria_appalachiana.p1	18792	AT5G20610.1
scaffold-NDUV-2015515-Vittaria_appalachiana.p1	18798	AT5G51380.1
scaffold-NDUV-2015540-Vittaria_appalachiana.p1	18811	AT2G01080.1
scaffold-NDUV-2015574-Vittaria_appalachiana.p1	18815	AT1G79470.1
scaffold-NDUV-2015605-Vittaria_appalachiana.p1	18818	AT4G15420.2
scaffold-NDUV-2015627-Vittaria_appalachiana.p1	18822	AT1G67680.1
scaffold-NDUV-2015628-Vittaria_appalachiana.p1	18824	AT5G66470.1
scaffold-NDUV-2015644-Vittaria_appalachiana.p1	18835	AT1G12900.5
scaffold-NDUV-2015666-Vittaria_appalachiana.p1	18842	AT1G78930.1
scaffold-NDUV-2015672-Vittaria_appalachiana.p1	18883	AT4G18750.1
scaffold-NDUV-2015692-Vittaria_appalachiana.p1	19126	AT1G79830.4
scaffold-NDUV-2015710-Vittaria_appalachiana.p1	19127	AT3G09670.1
scaffold-NDUV-2015714-Vittaria_appalachiana.p1	19138	AT1G06920.1
scaffold-NDUV-2015724-Vittaria_appalachiana.p1	19146	AT5G22920.1
scaffold-NDUV-2015756-Vittaria_appalachiana.p1	19155	AT1G16690.1
scaffold-NDUV-2015820-Vittaria_appalachiana.p2	19212	AT5G49890.1
scaffold-NDUV-2015825-Vittaria_appalachiana.p1	19217	AT4G14970.1
scaffold-NDUV-2015834-Vittaria_appalachiana.p1	19218	AT5G28770.2
scaffold-NDUV-2015843-Vittaria_appalachiana.p1	19225	AT1G70670.1
scaffold-NDUV-2015844-Vittaria_appalachiana.p1	19233	AT1G27940.1
scaffold-NDUV-2015849-Vittaria_appalachiana.p1	19356	AT5G07290.1
scaffold-NDUV-2015863-Vittaria_appalachiana.p1	19369	AT4G16470.1
scaffold-NDUV-2015867-Vittaria_appalachiana.p1	19508	AT3G12600.1
scaffold-NDUV-2015877-Vittaria_appalachiana.p1	19515	AT5G27680.1
scaffold-NDUV-2015889-Vittaria_appalachiana.p1	19564	AT3G13960.1
scaffold-NDUV-2015932-Vittaria_appalachiana.p1	19576	AT4G08540.1
scaffold-NDUV-2015968-Vittaria_appalachiana.p1	19578	AT5G22940.2
scaffold-NDUV-2015982-Vittaria_appalachiana.p1	19612	AT1G74120.1
scaffold-NDUV-2015990-Vittaria_appalachiana.p1	19646	AT4G38900.1
scaffold-NDUV-2016008-Vittaria_appalachiana.p1	19669	AT4G19120.1
scaffold-NDUV-2016028-Vittaria_appalachiana.p1	19704	AT5G01710.1
scaffold-NDUV-2016034-Vittaria_appalachiana.p1	19707	AT5G56220.1
scaffold-NDUV-2016041-Vittaria_appalachiana.p1	19714	AT2G33680.5
scaffold-NDUV-2016084-Vittaria_appalachiana.p1	19912	AT4G38225.3
scaffold-NDUV-2016090-Vittaria_appalachiana.p1	19913	AT4G05190.1
scaffold-NDUV-2016145-Vittaria_appalachiana.p1	19967	AT5G13190.2
scaffold-NDUV-2016154-Vittaria_appalachiana.p1	19968	AT5G66770.1
scaffold-NDUV-2016182-Vittaria_appalachiana.p1	20002	AT3G21480.1
scaffold-NDUV-2016186-Vittaria_appalachiana.p1	20005	AT2G44580.1
scaffold-NDUV-2016191-Vittaria_appalachiana.p1	20006	AT1G63850.1
scaffold-NDUV-2016203-Vittaria_appalachiana.p1	20011	AT1G01140.3
scaffold-NDUV-2016236-Vittaria_appalachiana.p1	20061	AT5G45140.1
scaffold-NDUV-2016239-Vittaria_appalachiana.p1	20067	AT1G18390.2
scaffold-NDUV-2016260-Vittaria_appalachiana.p1	20117	AT1G18460.1
scaffold-NDUV-2016307-Vittaria_appalachiana.p1	20123	AT2G13600.1
scaffold-NDUV-2016312-Vittaria_appalachiana.p1	20281	AT1G31940.1
scaffold-NDUV-2016352-Vittaria_appalachiana.p1	20290	AT3G51770.2
scaffold-NDUV-2016361-Vittaria_appalachiana.p1	20296	ATCG01110.1
scaffold-NDUV-2016368-Vittaria_appalachiana.p1	20298	AT4G24270.2
scaffold-NDUV-2016370-Vittaria_appalachiana.p1	20353	AT4G00450.1
scaffold-NDUV-2016386-Vittaria_appalachiana.p1	20354	AT2G19260.1
scaffold-NDUV-2016399-Vittaria_appalachiana.p1	20356	AT2G07727.1
scaffold-NDUV-2016414-Vittaria_appalachiana.p1	20361	AT5G57360.2
scaffold-NDUV-2016415-Vittaria_appalachiana.p1	20404	AT1G79650.4
scaffold-NDUV-2016437-Vittaria_appalachiana.p1	20471	AT3G44190.1
scaffold-NDUV-2016438-Vittaria_appalachiana.p1	20476	AT1G43190.1
scaffold-NDUV-2016439-Vittaria_appalachiana.p1	20486	AT4G27700.1
scaffold-NDUV-2016447-Vittaria_appalachiana.p2	20489	AT3G52090.2
scaffold-NDUV-2016448-Vittaria_appalachiana.p1	20490	AT4G19140.1
scaffold-NDUV-2016498-Vittaria_appalachiana.p2	20491	AT4G27640.1
scaffold-NDUV-2016508-Vittaria_appalachiana.p1	20496	AT5G15680.1
scaffold-NDUV-2016514-Vittaria_appalachiana.p1	20497	AT3G29320.1
scaffold-NDUV-2016517-Vittaria_appalachiana.p1	20504	AT5G04360.1
scaffold-NDUV-2016536-Vittaria_appalachiana.p1	20509	AT3G49180.1
scaffold-NDUV-2016553-Vittaria_appalachiana.p1	20531	AT4G37130.1
scaffold-NDUV-2016566-Vittaria_appalachiana.p1	20532	AT2G13600.1
scaffold-NDUV-2016575-Vittaria_appalachiana.p1	20743	AT4G13650.1
scaffold-NDUV-2016589-Vittaria_appalachiana.p2	20983	ATCG00740.1
scaffold-NDUV-2016598-Vittaria_appalachiana.p1	20984	AT5G61450.1
scaffold-NDUV-2016600-Vittaria_appalachiana.p1	20987	AT5G54910.1
scaffold-NDUV-2016626-Vittaria_appalachiana.p1	21003	AT3G09920.1
scaffold-NDUV-2016635-Vittaria_appalachiana.p1	21031	AT1G07430.1
scaffold-NDUV-2016657-Vittaria_appalachiana.p1	21081	AT3G25690.5
scaffold-NDUV-2016668-Vittaria_appalachiana.p1	21088	AT2G05590.2
scaffold-NDUV-2016753-Vittaria_appalachiana.p1	21092	AT3G30390.1
scaffold-NDUV-2016762-Vittaria_appalachiana.p1	21098	AT4G19040.2
scaffold-NDUV-2016767-Vittaria_appalachiana.p1	21109	AT4G24160.1
scaffold-NDUV-2016785-Vittaria_appalachiana.p1	21128	AT1G52870.2
scaffold-NDUV-2016790-Vittaria_appalachiana.p1	21136	ATCG01250.1
scaffold-NDUV-2016790-Vittaria_appalachiana.p2	21140	ATCG01250.1
scaffold-NDUV-2016837-Vittaria_appalachiana.p1	21142	AT1G16070.1
